id,time,user,msg
1390,15:13:41,cauliflovver,P1+: more dmg
1396,15:13:47,moszamos098,P1-: EZ Game
1398,15:13:50,cauliflovver,P1+: kick him
1403,15:13:54,mrforzechy,P1+:USE YOUR ULTIMATE!
1404,15:13:56,salene96,P2+: Kill her
1409,15:14:00,thanapatodyssey,P1+: fighting
1409,15:14:00,mrforzechy,P1
1411,15:14:02,kipsoo6,P1-: Lost
1412,15:14:03,seazagamer,P1+: Punch
1413,15:14:04,moszamos098,P2+: Kill her
1413,15:14:04,salene96,P2+: take her down la
1414,15:14:05,cauliflovver,P1+: you can do it
1415,15:14:06,pushmi_pullyu,P1- : Loser
1419,15:14:10,seazagamer,P1+: Kaioken
1419,15:14:10,moszamos098,P1-: noob
1419,15:14:10,mrforzechy,P1+: LET'S GO
1420,15:14:12,tonguip2020,P2+: go go
1421,15:14:13,kipsoo6,P1+: Fighting!
1431,15:14:22,cauliflovver,P1+: one punch
1433,15:14:24,thanapatodyssey,P1+: you can win
1433,15:14:24,moszamos098,P1-: Fucking noob
1434,15:14:25,seazagamer,P1+: Kick
1435,15:14:26,kipsoo6,P2-: Noob
1437,15:14:29,mrforzechy,P1+:Kamehameha!
1442,15:14:33,cauliflovver,P1-: slow
1445,15:14:36,seazagamer,P1+: Block the attack
1446,15:14:37,moszamos098,P2+: fight
1449,15:14:40,mrforzechy,P2-:SLOW DOWN!
1450,15:14:41,thanapatodyssey,P1+: you the best
1454,15:14:46,kipsoo6,P2+: Loser
1456,15:14:47,moszamos098,P2+:Kill her
1462,15:14:53,mrforzechy,P1+:FULL COUNTER!
1462,15:14:54,kipsoo6,P1+: Fighting!
1466,15:14:57,cauliflovver,P1-: No
1468,15:14:59,tonguip2020,P2-: loser
1469,15:15:00,moszamos098,P2+: Fighting!!!!!
1474,15:15:05,cauliflovver,P1+: you can win
1475,15:15:06,kipsoo6,P2-: Loser
1477,15:15:08,moszamos098,P1-: ez game
1482,15:15:13,mrforzechy,P1+: LET'S KILL HIM
1483,15:15:14,cauliflovver,P1-: you are thai
1486,15:15:18,moszamos098,P2+: do it
1491,15:15:22,tonguip2020,P2+: gg
1492,15:15:23,thanapatodyssey,P1+: nice combo
1492,15:15:23,mrforzechy,P2-:NOOB
1496,15:15:27,kipsoo6,P1+: Go go
1500,15:15:31,moszamos098,P1-: ez game
1500,15:15:31,salene96,P2+: P2 Numba one
1501,15:15:32,mrforzechy,P2-:SMUFT
1511,15:15:42,mrforzechy,P2-:smh
1513,15:15:44,kipsoo6,P1+: Fighting!
1516,15:15:47,salene96,P2+: hf hf
1517,15:15:48,cauliflovver,P2-: Ez like you mom
1518,15:15:49,seazagamer,P1+: Double Kick
1518,15:15:50,pushmi_pullyu,P1- :  easiest game of my life
1519,15:15:50,moszamos098,P2+: fight
1519,15:15:50,tonguip2020,P1-: you not won
1519,15:15:51,thanapatodyssey,P2-: pinoy
1524,15:15:55,mrforzechy,P1+:KO
1528,15:15:59,elenightth,P2+: Allez
1531,15:16:02,cauliflovver,P1+: you can do it
1534,15:16:06,moszamos098,P1-: ezgame
1536,15:16:07,kipsoo6,P2-: Loser
1536,15:16:08,cauliflovver,P1+: you win
1537,15:16:09,salene96,P1-: don't be racism.
