id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,12:01:54,-1,3,0,3,2,2,0,1,-1,0,-120
1,12:01:55,-1,3,0,3,3,3,0,1,-1,0,-120
2,12:01:56,-1,3,0,3,3,3,0,1,-1,0,-120
3,12:01:57,-1,4,0,4,3,3,0,1,-1,0,-120
4,12:01:58,-1,4,0,4,3,3,0,1,-1,0,-120
5,12:01:59,-1,4,0,4,4,4,0,1,-1,0,-120
6,12:02:00,-1,3,0,3,4,4,0,1,-1,0,-120
7,12:02:01,-1,4,0,4,4,4,0,1,-1,0,-120
8,12:02:02,-1,4,0,4,3,3,0,1,-1,0,-120
9,12:02:03,-1,4,0,4,4,4,0,1,-1,0,-120
10,12:02:04,-1,3,0,3,4,4,0,1,-1,0,-120
11,12:02:05,-1,4,0,4,4,4,0,1,-1,0,-120
12,12:02:06,-1,4,0,4,3,3,0,1,-1,0,-120
13,12:02:07,-1,4,0,4,4,4,0,1,-1,0,-120
14,12:02:08,-1,3,0,3,4,4,0,1,-1,0,-120
15,12:02:09,-1,4,0,4,4,4,0,1,-1,0,-120
16,12:02:10,-1,4,0,4,3,3,0,1,-1,0,-120
17,12:02:11,-1,4,0,4,4,4,0,1,-1,0,-120
18,12:02:12,-1,3,0,3,4,4,0,1,-1,0,-120
19,12:02:13,-1,4,0,4,4,4,0,1,-1,0,-120
20,12:02:14,-1,4,0,4,3,3,0,1,-1,0,-120
21,12:02:15,-1,4,0,4,4,4,0,1,-1,0,-120
22,12:02:16,-1,3,0,3,4,4,0,1,-1,0,-120
23,12:02:17,-1,4,0,4,4,4,0,1,-1,0,-120
24,12:02:18,-1,4,0,4,3,3,0,1,-1,0,-120
25,12:02:19,-1,4,0,4,4,4,0,1,-1,0,-120
26,12:02:20,-1,3,0,3,4,4,0,1,-1,0,-120
27,12:02:21,-1,4,0,4,4,4,0,1,-1,0,-120
28,12:02:22,-1,4,0,4,3,3,0,1,-1,0,-120
29,12:02:23,-1,4,0,4,4,4,0,1,-1,0,-120
30,12:02:24,-1,3,0,3,4,4,0,1,-1,0,-120
31,12:02:25,-1,4,0,4,4,4,0,1,-1,0,-120
32,12:02:26,-1,4,0,4,3,3,0,1,-1,0,-120
33,12:02:27,-1,4,0,4,4,4,0,1,-1,0,-120
34,12:02:28,-1,3,0,3,4,4,0,1,-1,0,-120
35,12:02:29,-1,4,0,4,4,4,0,1,-1,0,-120
36,12:02:30,-1,4,0,4,3,3,0,1,-1,0,-120
37,12:02:31,-1,4,0,4,4,4,0,1,-1,0,-120
38,12:02:32,-1,3,0,3,4,4,0,1,-1,0,-120
39,12:02:33,-1,4,0,4,4,4,0,1,-1,0,-120
40,12:02:34,-1,4,0,4,3,3,0,1,-1,0,-120
41,12:02:35,-1,4,0,4,4,4,0,1,-1,0,-120
42,12:02:36,-1,3,0,3,4,4,0,1,-1,0,-120
43,12:02:37,-1,4,0,4,4,4,0,1,-1,0,-120
44,12:02:38,-1,4,0,4,3,3,0,1,-1,0,-120
45,12:02:39,-1,4,0,4,4,4,0,1,-1,0,-120
46,12:02:40,-1,3,0,3,4,4,0,1,-1,0,-120
47,12:02:41,-1,4,0,4,4,4,0,1,-1,0,-120
48,12:02:42,-1,4,0,4,3,3,0,1,-1,0,-120
49,12:02:43,-1,4,0,4,4,4,0,1,-1,0,-120
50,12:02:44,-1,3,0,3,4,4,0,1,-1,0,-120
51,12:02:45,-1,4,0,4,4,4,0,1,-1,0,-120
52,12:02:46,-1,4,0,4,3,3,0,1,-1,0,-120
53,12:02:47,-1,4,0,4,4,4,0,1,-1,0,-120
54,12:02:48,-1,3,0,3,4,4,0,1,-1,0,-120
55,12:02:49,-1,4,0,4,4,4,0,1,-1,0,-120
56,12:02:50,-1,4,0,4,3,3,0,1,-1,0,-120
57,12:02:51,-1,4,0,4,4,4,0,1,-1,0,-120
58,12:02:52,-1,3,0,3,4,4,0,1,-1,0,-120
59,12:02:53,-1,4,0,4,4,4,0,1,-1,0,-120
60,12:02:54,-1,4,0,4,3,3,0,1,-1,0,-120
61,12:02:55,-1,4,0,4,4,4,0,1,-1,0,-120
62,12:02:56,-1,3,0,3,4,4,0,1,-1,0,-120
63,12:02:57,-1,4,0,4,4,4,0,1,-1,0,-120
64,12:02:58,-1,4,0,4,3,3,0,1,-1,0,-120
65,12:02:59,-1,4,0,4,4,4,0,1,-1,0,-120
66,12:03:00,-1,3,0,3,4,4,0,1,-1,0,-120
67,12:03:01,-1,4,0,4,4,4,0,1,-1,0,-120
68,12:03:02,-1,4,0,4,3,3,0,1,-1,0,-120
69,12:03:03,-1,4,0,4,4,4,0,1,-1,0,-120
70,12:03:04,-1,3,0,3,4,4,0,1,-1,0,-120
71,12:03:05,-1,4,0,4,4,4,0,1,-1,0,-120
72,12:03:06,-1,4,0,4,3,3,0,1,-1,0,-120
73,12:03:07,-1,4,0,4,4,4,0,1,-1,0,-120
74,12:03:08,-1,3,0,3,4,4,0,1,-1,0,-120
75,12:03:09,-1,4,0,4,4,4,0,1,-1,0,-120
76,12:03:10,-1,4,0,4,3,3,0,1,-1,0,-120
77,12:03:11,-1,4,0,4,4,4,0,1,-1,0,-120
78,12:03:12,-1,3,0,3,4,4,0,1,-1,0,-120
79,12:03:13,-1,4,0,4,4,4,0,1,-1,0,-120
80,12:03:14,-1,4,0,4,3,3,0,1,-1,0,-120
81,12:03:15,-1,4,0,4,4,4,0,1,-1,0,-120
82,12:03:16,-1,3,0,3,4,4,0,1,-1,0,-120
83,12:03:17,-1,4,0,4,4,4,0,1,-1,0,-120
84,12:03:18,-1,4,0,4,3,3,0,1,-1,0,-120
85,12:03:19,-1,4,0,4,4,4,0,1,-1,0,-120
86,12:03:20,-1,3,0,3,4,4,0,1,-1,0,-120
