id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,19:27:25,0,0,0,0,0,0,0,0,0,-404,-334
1,19:27:26,0,0,0,0,0,0,0,0,0,-404,-334
2,19:27:27,0,0,0,0,0,0,0,0,0,-404,-367
3,19:27:28,0,0,0,0,0,0,0,0,0,-404,-367
4,19:27:29,0,0,0,0,0,0,0,0,0,-404,-367
5,19:27:30,0,0,0,0,0,0,0,0,0,-424,-367
6,19:27:31,0,0,0,0,0,0,0,0,0,-424,-367
7,19:27:32,0,0,0,0,0,0,0,0,0,-424,-367
8,19:27:33,0,0,0,0,0,0,0,0,0,-454,-392
9,19:27:34,0,0,0,0,0,0,0,0,0,-454,-392
10,19:27:35,0,0,0,0,0,0,0,0,0,-454,-392
11,19:27:36,0,0,0,0,0,0,0,0,0,0,0
12,19:27:37,0,0,0,0,0,0,0,0,0,0,0
13,19:27:38,0,0,0,0,0,0,0,0,0,0,0
14,19:27:39,0,0,0,0,0,0,0,0,0,-12,-35
15,19:27:40,0,0,0,0,0,0,0,0,0,-12,-35
16,19:27:41,0,0,0,0,0,0,0,0,0,-12,-35
17,19:27:42,0,0,0,0,0,0,0,0,0,-32,-45
18,19:27:43,0,0,0,0,0,0,0,0,0,-32,-45
19,19:27:44,0,0,0,0,0,0,0,0,0,-32,-45
20,19:27:45,0,0,0,0,0,0,0,0,0,-50,-65
21,19:27:46,0,0,0,0,0,0,0,0,0,-50,-65
22,19:27:47,0,0,0,0,0,0,0,0,0,-78,-85
23,19:27:48,0,0,0,0,0,0,0,0,0,-78,-85
24,19:27:49,0,0,0,0,0,0,0,0,0,-78,-85
25,19:27:50,0,0,0,0,0,0,0,0,0,-78,-85
26,19:27:51,0,0,0,0,0,0,0,0,0,-78,-85
27,19:27:52,0,0,0,0,0,0,0,0,0,-78,-85
28,19:27:53,0,0,0,0,0,0,0,0,0,-100,-120
29,19:27:54,0,0,0,0,0,0,0,0,0,-100,-120
30,19:27:55,0,0,0,0,0,0,0,0,0,-100,-120
31,19:27:56,0,0,0,0,0,0,0,0,0,-220,-130
32,19:27:57,0,0,0,0,0,0,0,0,0,-220,-130
33,19:27:58,0,0,0,0,0,0,0,0,0,-220,-130
34,19:27:59,0,0,0,0,0,0,0,0,0,-220,-160
35,19:28:00,0,0,0,0,0,0,0,0,0,-220,-160
36,19:28:01,0,0,0,0,0,0,0,0,0,-220,-160
37,19:28:02,0,0,0,0,0,0,0,0,0,-235,-160
38,19:28:03,0,0,0,0,0,0,0,0,0,-235,-160
39,19:28:04,0,0,0,0,0,0,0,0,0,-235,-160
40,19:28:05,0,0,0,0,0,0,0,0,0,-245,-175
41,19:28:06,0,0,0,0,0,0,0,0,0,-245,-175
42,19:28:07,1,1,1,0,0,0,0,-1,1,-245,-175
43,19:28:08,1,1,1,0,0,0,0,-1,1,-265,-190
44,19:28:09,1,1,1,0,0,0,0,-1,1,-265,-190
