id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,15:28:09,-0.888888888888889,10,1,9,8,8,0,0.888888888888889,-0.888888888888889,-85,-10
1,15:28:10,-0.9,11,1,10,9,9,0,0.9,-0.9,-85,-10
2,15:28:11,-0.909090909090909,12,1,11,10,10,0,0.909090909090909,-0.909090909090909,-85,-10
3,15:28:12,-0.916666666666667,13,1,12,11,11,0,0.916666666666667,-0.916666666666667,-85,-10
4,15:28:13,-0.923076923076923,14,1,13,12,12,0,0.923076923076923,-0.923076923076923,-85,-10
5,15:28:14,-0.928571428571429,15,1,14,13,13,0,0.928571428571429,-0.928571428571429,-85,-10
6,15:28:15,-0.933333333333333,16,1,15,14,14,0,0.933333333333333,-0.933333333333333,-85,-10
7,15:28:16,-0.933333333333333,16,1,15,14,14,0,0.933333333333333,-0.933333333333333,-85,-10
8,15:28:17,-0.870967741935484,17,2,15,14,14,0,0.870967741935484,-0.870967741935484,-85,-10
9,15:28:18,-0.870967741935484,17,2,15,14,14,0,0.870967741935484,-0.870967741935484,-85,-10
10,15:28:19,-0.870967741935484,17,2,15,14,14,0,0.870967741935484,-0.870967741935484,-85,-10
11,15:28:20,-0.870967741935484,17,2,15,14,14,0,0.870967741935484,-0.870967741935484,-85,-10
12,15:28:21,-0.870967741935484,17,2,15,14,14,0,0.870967741935484,-0.870967741935484,-85,-10
13,15:28:22,-0.870967741935484,17,2,15,14,14,0,0.870967741935484,-0.870967741935484,-85,-10
14,15:28:23,0,0,0,0,0,0,0,0,0,0,0
15,15:28:24,0,0,0,0,0,0,0,0,0,0,0
16,15:28:25,-1,0,0,0,1,1,0,1,-1,0,0
17,15:28:26,-1,0,0,0,1,1,0,1,-1,-5,0
18,15:28:27,-1,1,0,1,1,1,0,1,-1,-5,0
19,15:28:28,-1,1,0,1,1,1,0,1,-1,-5,0
20,15:28:29,-1,1,0,1,2,2,0,1,-1,-77,-10
21,15:28:30,-1,1,0,1,2,2,0,1,-1,-77,-10
22,15:28:31,-1,2,0,2,2,2,0,1,-1,-77,-10
23,15:28:32,-1,2,0,2,2,2,0,1,-1,-89,-10
24,15:28:33,-1,2,0,2,3,3,0,1,-1,-89,-10
25,15:28:34,-1,2,0,2,3,3,0,1,-1,-89,-10
26,15:28:35,-1,3,0,3,3,3,0,1,-1,-129,-22
27,15:28:36,-1,3,0,3,3,3,0,1,-1,-129,-22
28,15:28:37,-1,3,0,3,4,4,0,1,-1,-129,-22
29,15:28:38,-1,3,0,3,4,4,0,1,-1,-164,-22
30,15:28:39,-1,4,0,4,4,4,0,1,-1,-164,-22
31,15:28:40,-1,4,0,4,3,3,0,1,-1,-164,-22
32,15:28:41,-1,4,0,4,4,4,0,1,-1,-184,-46
33,15:28:42,-1,3,0,3,4,4,0,1,-1,-184,-46
34,15:28:43,-1,4,0,4,4,4,0,1,-1,-184,-76
35,15:28:44,-1,4,0,4,3,3,0,1,-1,-184,-76
36,15:28:45,-1,4,0,4,4,4,0,1,-1,-184,-76
37,15:28:46,-1,3,0,3,4,4,0,1,-1,-214,-76
38,15:28:47,-1,4,0,4,4,4,0,1,-1,-214,-76
39,15:28:48,-1,4,0,4,3,3,0,1,-1,-214,-76
40,15:28:49,-1,4,0,4,4,4,0,1,-1,-214,-91
41,15:28:50,-1,3,0,3,4,4,0,1,-1,-214,-91
42,15:28:51,-1,4,0,4,4,4,0,1,-1,-214,-91
43,15:28:52,-1,4,0,4,3,3,0,1,-1,-234,-111
44,15:28:53,-1,4,0,4,4,4,0,1,-1,-234,-111
45,15:28:54,-1,3,0,3,4,4,0,1,-1,-234,-129
46,15:28:55,-1,4,0,4,4,4,0,1,-1,-234,-129
47,15:28:56,-1,4,0,4,3,3,0,1,-1,-234,-129
48,15:28:58,-1,4,0,4,4,4,0,1,-1,-234,-129
49,15:28:59,-1,3,0,3,4,4,0,1,-1,-234,-129
50,15:29:00,-1,4,0,4,4,4,0,1,-1,-234,-129
51,15:29:01,-1,4,0,4,3,3,0,1,-1,-234,-129
52,15:29:02,-1,4,0,4,4,4,0,1,-1,-234,-129
53,15:29:03,-1,3,0,3,4,4,0,1,-1,-234,-129
54,15:29:04,-1,4,0,4,4,4,0,1,-1,-234,-129
