id,time,user,msg
515,17:10:22,tsunji_b3,2 I was just bleaching cream of tartar you
516,17:10:23,junkzx110,1 GGOOGOGOGOO
517,17:10:24,jookok2011,2 kajoke
517,17:10:24,toodthaiindy,1 ckocosuuiie
518,17:10:25,junkzx110,1 Fight
518,17:10:25,ferrieberrie,2 yo yo
518,17:10:25,benzandeye,1 goooooo
520,17:10:26,tsunji_b3,1 ahajsjwj I E you have a nice weekend too i
520,17:10:27,ferrieberrie,2
521,17:10:28,toodthaiindy,1 djcoosngpopoop
523,17:10:30,toodthaiindy,1 dkckwnjfi
525,17:10:32,jookok2011,1 susu
525,17:10:32,tsunji_b3,2 weeks ago 😂😂😂 you are interested please
526,17:10:33,junkzx110,1 Stronger
527,17:10:34,toodthaiindy,2 divine fhxiv
527,17:10:34,ferrieberrie,2 -+
530,17:10:37,benzandeye,2++
530,17:10:37,toodthaiindy,2 fiodkebj
531,17:10:38,tsunji_b3,1 yo yo have been a while ago 😂 you
531,17:10:38,deathtinyz123,1 อุฟุฟวยฟ่วยฟวย อุฟุทวยท่วยทวย อุอิมมุวิม โอซาส
532,17:10:39,jookok2011,2 kapaow mU
532,17:10:39,ferrieberrie,2+
533,17:10:40,toodthaiindy,2 djkcoc
535,17:10:41,tsunji_b3,1 ajaj I have a nice time
536,17:10:43,toodthaiindy,2 ckvopdsn
538,17:10:45,toodthaiindy,1 clooe
538,17:10:45,tsunji_b3,2 weeks to be able and also to empower the
541,17:10:48,toodthaiindy,2 dkocown
542,17:10:49,tsunji_b3,1 ahajsjwj to be Aiesecer I
542,17:10:49,toodthaiindy,1 coll
545,17:10:52,tsunji_b3,2 hhaha I really appreciate it as well
546,17:10:53,toodthaiindy,2 ckckpsnoop
548,17:10:55,toodthaiindy,2 dkocow
551,17:10:58,tsunji_b3,1 ajaj to the day and also my mom to
552,17:10:59,toodthaiindy,2 jcpxkbayuyu
553,17:11:00,deathtinyz123,1 noscope
554,17:11:01,jookok2011,2 just friend
554,17:11:01,toodthaiindy,1 dkcolsnen
554,17:11:01,tsunji_b3,2 I am not good enough I am a while
557,17:11:04,toodthaiindy,1 jdkmcld
559,17:11:06,ferrieberrie,Destiny got banned from twitch
559,17:11:06,toodthaiindy,1 dklclskc
559,17:11:06,deathtinyz123,1 piew piew
560,17:11:07,tsunji_b3,1 in our community to excellent and very interested
570,17:11:17,jookok2011,1 a real Supe
577,17:11:25,toodthaiindy,1 djkcosl
579,17:11:27,tsunji_b3,1 ajaj I can do to get the day
583,17:11:30,benzandeye,Ban deathtinyz123
584,17:11:31,tsunji_b3,2 weeks ago
584,17:11:32,toodthaiindy,1 wknflwkrn
587,17:11:35,tsunji_b3,1 ajaj to say I was
588,17:11:35,salene96,1 gogogogo
588,17:11:35,toodthaiindy,1 flosjbebto
588,17:11:35,jookok2011,1 gun kaow bang
590,17:11:37,toodthaiindy,1 fkogkeb
590,17:11:38,tsunji_b3,2 I have to go with other
592,17:11:39,toodthaiindy,2 dkogodnf
594,17:11:41,tsunji_b3,1 ajaj you are well at your house
595,17:11:42,toodthaiindy,2 docpalfpopp
596,17:11:43,jookok2011,1 win na none
597,17:11:44,toodthaiindy,2 dkpccban
598,17:11:45,tsunji_b3,2 hhaha I can use to go back
598,17:11:46,ferrieberrie,Yo
600,17:11:47,toodthaiindy,2 nad ankco
600,17:11:48,deathtinyz123,unban deathtinyz123
601,17:11:49,ferrieberrie,Attack
601,17:11:49,tsunji_b3,1 ajaj k you have any
602,17:11:49,toodthaiindy,2;&&('ck
605,17:11:52,tsunji_b3,1ksio
606,17:11:54,toodthaiindy,2 วเบล้บ
607,17:11:54,ferrieberrie,-1
609,17:11:56,tsunji_b3,2 I have been drawing and also
611,17:11:58,jookok2011,1 win win win win win win
612,17:11:59,tsunji_b3,1 ahajsjwj I E I can do
612,17:12:00,toodthaiindy,2 kfogkfo
615,17:12:02,toodthaiindy,3 can
615,17:12:03,tsunji_b3,2 weeks of course 😂 I can use
618,17:12:05,deathtinyz123,1 play mincraft
619,17:12:06,jookok2011,1 fighting!!!!!!!!!!!!!!!!!!!!!!!!!!!
619,17:12:06,toodthaiindy,2 !;&9(
619,17:12:07,tsunji_b3,1 with University you ever have a great time
624,17:12:11,toodthaiindy,2 jfkvopf
624,17:12:12,tsunji_b3,2 skoeodkzk
628,17:12:16,toodthaiindy,1 dnkdod
628,17:12:16,tsunji_b3,1 go with you to say thank the day
630,17:12:17,ferrieberrie,destinyz123 got banned again from twitch
630,17:12:18,toodthaiindy,1 cjckpdpop
632,17:12:20,tsunji_b3,2 Kia Optima hybrid and electric guitar and
632,17:12:20,toodthaiindy,1 djcoosk
635,17:12:22,toodthaiindy,1 kdcloso
636,17:12:23,jookok2011,1 MercyWing1 FBtouchdown MercyWing2
636,17:12:24,tsunji_b3,1 papal visit our atmosphere is the team and the
638,17:12:25,toodthaiindy,2 dkldocksnd
639,17:12:27,benzandeye,2 goo pubg
640,17:12:28,tsunji_b3,2 isis you are well at your house 🏠
640,17:12:28,toodthaiindy,2 djkfkcodj
642,17:12:30,ferrieberrie,-1
642,17:12:30,toodthaiindy,1 djkcoejf
643,17:12:31,tsunji_b3,2 weeks to go back and also the team at your
645,17:12:33,jookok2011,2
645,17:12:33,salene96,1 zennnn
646,17:12:33,toodthaiindy,2 doovofkfj
648,17:12:36,tsunji_b3,1 sj to go to my email is strictly enforced you
649,17:12:37,toodthaiindy,2 dkcoep
652,17:12:39,toodthaiindy,2 diockejf
652,17:12:40,tsunji_b3,2 is a good at this is an important factor
654,17:12:42,toodthaiindy,2 doodndkco
655,17:12:42,deathtinyz123,1 no
656,17:12:44,tsunji_b3,1 jsisi to say I love the team I
657,17:12:44,toodthaiindy,2 skckpcpd
658,17:12:45,deathtinyz123,2 yes
659,17:12:46,toodthaiindy,2 fkfovond
660,17:12:48,tsunji_b3,2 hhaha to the day of salem you
661,17:12:48,ferrieberrie,1
661,17:12:49,jookok2011,2 SingsMic  cry alo
661,17:12:49,toodthaiindy,2 jdofoej
663,17:12:51,tsunji_b3,1 ajaj you are not really bleached
664,17:12:52,toodthaiindy,2 dkckndk
666,17:12:54,toodthaiindy,2 djkdoc
667,17:12:55,benzandeye,2++
667,17:12:55,tsunji_b3,2 I am a W W you have any further assistance
668,17:12:56,toodthaiindy,2 dkckfj
670,17:12:58,tsunji_b3,2 I have to do this for the team
670,17:12:58,toodthaiindy,2 dkcppsop
672,17:13:00,toodthaiindy,2 fkcoowj
673,17:13:01,tsunji_b3,1 with University I am not good e
674,17:13:02,toodthaiindy,2 focoej
676,17:13:04,toodthaiindy,2 dkcopv
676,17:13:04,tsunji_b3,2idin
678,17:13:06,toodthaiindy,2 dkcovp
680,17:13:08,tsunji_b3,jsiwi
681,17:13:09,ferrieberrie,2+
681,17:13:09,toodthaiindy,1 dkckfijp
684,17:13:11,tsunji_b3,1 go with other dogs in my life
684,17:13:12,toodthaiindy,1 dndicoke
686,17:13:14,toodthaiindy,1 skfpvk
688,17:13:16,tsunji_b3,1 uui to ensure you have
688,17:13:16,toodthaiindy,1 dkckdpod
692,17:13:19,tsunji_b3,2 weeks of salem I can do to make it as
692,17:13:20,toodthaiindy,1 dkcosn
695,17:13:23,toodthaiindy,1 djckodn
696,17:13:24,toodthaiindy,1 dkcoeo
697,17:13:25,tsunji_b3,1 keiwi i i I have a k I
699,17:13:27,toodthaiindy,1 focoenjd
700,17:13:28,tsunji_b3,2 hhaha to say that back
701,17:13:29,toodthaiindy,1 dkcoeo
703,17:13:31,toodthaiindy,1 dkfkvpppp
705,17:13:33,tsunji_b3,1 ahajsjwj I have been
706,17:13:34,toodthaiindy,1 govogogo
708,17:13:36,tsunji_b3,2 weeks to get what is it
708,17:13:36,toodthaiindy,1 go go go
711,17:13:39,tsunji_b3,1 go through this is an
711,17:13:39,deathtinyz123,1 arigato
711,17:13:39,toodthaiindy,1 dkfofj
713,17:13:41,tsunji_b3,2 hhaha I am a while ❤️
715,17:13:43,toodthaiindy,1 dnckvk
717,17:13:45,tsunji_b3,2 hhaha with the best time and put
720,17:13:48,tsunji_b3,1 ajaj I can easily find attached
726,17:13:54,tsunji_b3,2 with University I can use to say
726,17:13:54,toodthaiindy,2 loss
726,17:13:54,ferrieberrie,2-
728,17:13:56,toodthaiindy,2 los
728,17:13:56,tsunji_b3,1 ahajsjwj you are not good at all
728,17:13:56,deathtinyz123,1 lick him
730,17:13:58,ferrieberrie,+1
731,17:13:59,toodthaiindy,2 loser
731,17:14:00,tsunji_b3,2 I am very excited I have
733,17:14:01,ferrieberrie,1
734,17:14:02,toodthaiindy,2 ekkfo
734,17:14:03,tsunji_b3,1 go with other members 33
736,17:14:04,ferrieberrie,1+
737,17:14:05,toodthaiindy,2 difienj
738,17:14:06,tsunji_b3,2 I can do that I am not
739,17:14:07,ferrieberrie,2-
739,17:14:07,toodthaiindy,2 dkcooe
741,17:14:09,toodthaiindy,2
743,17:14:11,toodthaiindy,2 dkcosn
744,17:14:12,tsunji_b3,1 ajaj you all again ❤️❤️❤️❤️
744,17:14:12,ferrieberrie,2-1-2-3-1
745,17:14:13,toodthaiindy,1 ficoos
746,17:14:14,ferrieberrie,2
747,17:14:16,toodthaiindy,2 mckeof
750,17:14:18,ferrieberrie,2--
750,17:14:18,toodthaiindy,1 djcio
752,17:14:20,tsunji_b3,13 to say thank my first time in
752,17:14:21,salene96,2 newbieee
754,17:14:22,toodthaiindy,1 attack
756,17:14:24,tsunji_b3,2 iiwi i i j j j
757,17:14:25,toodthaiindy,1 attackk
759,17:14:27,tsunji_b3,2 weeks ago 😂😂😂 I can work out a
762,17:14:31,tsunji_b3,1 go through it all the team and the
764,17:14:32,toodthaiindy,1 attackkkk
766,17:14:34,toodthaiindy,2 gogo
766,17:14:34,tsunji_b3,2 I can use to go with
769,17:14:37,toodthaiindy,2 good
771,17:14:39,salene96,2 OWLteamkill
771,17:14:39,tsunji_b3,1 ahajsjwj you all the time and consideration in advance I
771,17:14:39,toodthaiindy,2 fifoeo
771,17:14:40,ferrieberrie,1 use Attack of god of olympus
773,17:14:41,tsunji_b3,2 weeks of course 😂😂 I am not really
773,17:14:41,toodthaiindy,2 dkcoodo
774,17:14:43,deathtinyz123,1 get him
775,17:14:44,tsunji_b3,1 ajaj I am very excited about
778,17:14:46,toodthaiindy,2 dkckpdpo
779,17:14:48,tsunji_b3,2 hhaha to the best of salem
779,17:14:48,toodthaiindy,2 dkcopdnf
782,17:14:51,toodthaiindy,2 dkckcppd
783,17:14:51,tsunji_b3,1 ahajsjwj you all again and have been drawing
785,17:14:53,toodthaiindy,2 gogogogo
786,17:14:55,ferrieberrie,1 use defense of the aegis of goddess and luna
791,17:14:59,benzandeye,1 2 die both
