id,time,user,msg
813,17:45:53,nineria_nananai,1 rank up
819,17:46:00,boatmessi02,1 go go
824,17:46:05,nineria_nananai,2 ex
825,17:46:05,jamessgle,1 win
827,17:46:08,l3lackmegas,2 Za warudo
828,17:46:09,jamessgle,1 let go
829,17:46:10,nineria_nananai,2 ezzzz
830,17:46:11,moszamos098,2 putong
830,17:46:11,tonguip2020,1 win
833,17:46:14,moszamos098,2 muda
834,17:46:15,thanapatodyssey,1 win
835,17:46:15,tonguip2020,2 lose
836,17:46:16,boatmessi02,2 lose
836,17:46:17,thanapatodyssey,2 die
836,17:46:17,moszamos098,2 muda jing
837,17:46:18,thanapatodyssey,1 win
839,17:46:20,thanapatodyssey,2 die
840,17:46:21,tonguip2020,1 win win
841,17:46:22,moszamos098,2 shine
843,17:46:24,thanapatodyssey,1 win
844,17:46:25,thanapatodyssey,2 die
845,17:46:26,nineria_nananai,2 calm down
845,17:46:26,moszamos098,2 shine !!!!
846,17:46:26,thanapatodyssey,1 win
847,17:46:28,thanapatodyssey,2 die
848,17:46:29,nineria_nananai,2 bro
848,17:46:29,moszamos098,2 muda muda muda
849,17:46:30,thanapatodyssey,1 win
850,17:46:31,thanapatodyssey,2 die
851,17:46:32,thanapatodyssey,1 win
852,17:46:33,moszamos098,2 lose
852,17:46:33,nineria_nananai,2 die
852,17:46:33,thanapatodyssey,2 die
853,17:46:34,moszamos098,2 loser
854,17:46:35,thanapatodyssey,1 win
854,17:46:35,nineria_nananai,2 lose
855,17:46:36,moszamos098,2 kak
856,17:46:37,nineria_nananai,1 win
857,17:46:38,moszamos098,2 bobo
857,17:46:38,nineria_nananai,1 g
857,17:46:38,boatmessi02,2 die
858,17:46:39,moszamos098,2 muda
858,17:46:40,nineria_nananai,1 gg
859,17:46:41,tonguip2020,1 Just slip away!
859,17:46:41,thanapatodyssey,2 die
860,17:46:42,moszamos098,2 muda sus
860,17:46:42,nineria_nananai,1 start
860,17:46:42,jamessgle,2 noob
861,17:46:43,thanapatodyssey,1 win
862,17:46:44,moszamos098,2 322
862,17:46:44,thanapatodyssey,2 die
862,17:46:44,tonguip2020,2 no
863,17:46:45,nineria_nananai,1 kick
863,17:46:45,thanapatodyssey,1 win
864,17:46:46,moszamos098,2 322 player
864,17:46:46,thanapatodyssey,2 die
866,17:46:48,thanapatodyssey,1 win
866,17:46:48,nineria_nananai,2 exit
867,17:46:49,moszamos098,2 322 muda
867,17:46:49,thanapatodyssey,2 die
867,17:46:49,tonguip2020,2 no no
868,17:46:50,thanapatodyssey,1 win
869,17:46:51,jamessgle,1 fight
