id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,14:49:41,0,4,2,2,2,1,1,0,0,0,-120
1,14:49:42,0,4,2,2,2,1,1,0,0,0,-120
2,14:49:43,0,4,2,2,4,2,2,0,0,0,-120
3,14:49:44,0.111111111111111,5,3,2,4,2,2,-0.111111111111111,0.111111111111111,0,-120
4,14:49:45,0.0909090909090909,7,4,3,4,2,2,-0.0909090909090909,0.0909090909090909,0,-120
5,14:49:46,0.0909090909090909,7,4,3,4,2,2,-0.0909090909090909,0.0909090909090909,0,-120
6,14:49:47,0.0769230769230769,7,4,3,6,3,3,-0.0769230769230769,0.0769230769230769,0,-120
7,14:49:48,0.0769230769230769,7,4,3,6,3,3,-0.0769230769230769,0.0769230769230769,0,-120
8,14:49:49,0.0666666666666667,9,5,4,6,3,3,-0.0666666666666667,0.0666666666666667,0,-120
9,14:49:50,0.0666666666666667,9,5,4,6,3,3,-0.0666666666666667,0.0666666666666667,0,-120
10,14:49:51,0.0588235294117647,9,5,4,8,4,4,-0.0588235294117647,0.0588235294117647,0,-120
11,14:49:52,0.0666666666666667,7,4,3,8,4,4,-0.0666666666666667,0.0666666666666667,0,-120
12,14:49:53,0.0588235294117647,9,5,4,8,4,4,-0.0588235294117647,0.0588235294117647,0,-120
13,14:49:54,0.0666666666666667,9,5,4,6,3,3,-0.0666666666666667,0.0666666666666667,0,-120
14,14:49:55,0.0588235294117647,9,5,4,8,4,4,-0.0588235294117647,0.0588235294117647,0,-120
15,14:49:56,0.0666666666666667,7,4,3,8,4,4,-0.0666666666666667,0.0666666666666667,0,-120
16,14:49:57,0.0588235294117647,9,5,4,8,4,4,-0.0588235294117647,0.0588235294117647,0,-120
17,14:49:58,0.0666666666666667,9,5,4,6,3,3,-0.0666666666666667,0.0666666666666667,0,-120
18,14:49:59,0,8,4,4,8,4,4,0,0,0,-120
19,14:50:00,0,6,3,3,8,4,4,0,0,0,-120
20,14:50:01,0,8,4,4,8,4,4,0,0,0,-120
21,14:50:02,0,8,4,4,6,3,3,0,0,0,-120
22,14:50:03,0,8,4,4,8,4,4,0,0,0,-120
23,14:50:04,0,6,3,3,8,4,4,0,0,0,-120
24,14:50:05,0,8,4,4,8,4,4,0,0,0,-120
