id,time,user,msg
500,17:25:21,tonguip2020,1 Then let it show!
500,17:25:21,nineria_nananai,2 get lost
502,17:25:23,thanapatodyssey,1 go go
507,17:25:28,tonguip2020,1 go gp
509,17:25:31,nineria_nananai,1 go go go
509,17:25:31,nineria_nananai,1 bansai
512,17:25:34,seazagamer,1 track address 881227 duplicate
518,17:25:39,jamessgle,1 kill
518,17:25:39,tonguip2020,1 If you're a fan
521,17:25:42,jamessgle,1 go
522,17:25:43,tonguip2020,2 no on
526,17:25:47,nineria_nananai,2
527,17:25:48,boatmessi02,2 sleep sleep
534,17:25:56,moszamos098,1 punch
537,17:25:59,nineria_nananai,2 nerf
538,17:25:59,tonguip2020,2 boob
538,17:25:59,moszamos098,1 kick
538,17:25:59,seazagamer,1 x
541,17:26:02,moszamos098,1 toi
550,17:26:11,seazagamer,2 x
550,17:26:11,l3lackmegas,2 thank for tutorial
559,17:26:20,tonguip2020,1 We give 'em a push!
559,17:26:20,nineria_nananai,1 kick
559,17:26:20,moszamos098,1 kick
559,17:26:20,moszamos098,1 fight
559,17:26:21,moszamos098,1 win
559,17:26:21,tonguip2020,1 Our team has it all,
559,17:26:21,nineria_nananai,1 use unti
559,17:26:21,moszamos098,2 lose
561,17:26:22,l3lackmegas,1 fly
561,17:26:22,seazagamer,1 fucking-thai.dev 15Baht/mo
562,17:26:23,tonguip2020,2 bo
565,17:26:26,nineria_nananai,1 moon walk
566,17:26:27,tonguip2020,2 bo bo
570,17:26:31,jamessgle,1 kill
572,17:26:33,nineria_nananai,2 bruhh
572,17:26:34,jamessgle,1 go
572,17:26:34,tonguip2020,1 So stand up tall
575,17:26:36,jamessgle,1 fight
580,17:26:42,tonguip2020,1 Our team dominates this game,
580,17:26:42,thanapatodyssey,1 go go
587,17:26:49,l3lackmegas,1 so pro
598,17:26:59,moszamos098,1 go go
598,17:27:00,tonguip2020,1 go go
598,17:27:00,seazagamer,1 minecraft server mc.dtnd.co
598,17:27:00,thanapatodyssey,1 the best
598,17:27:00,tonguip2020,1
599,17:27:00,moszamos098,1 fighting
599,17:27:00,jamessgle,1 let go
599,17:27:00,moszamos098,1 ez win
599,17:27:00,thanapatodyssey,1 love
599,17:27:00,nineria_nananai,1 let's play minecraft
599,17:27:00,moszamos098,1 ez game
599,17:27:00,tonguip2020,1 LOL
599,17:27:01,nineria_nananai,2 GG
599,17:27:01,moszamos098,1 let'go
603,17:27:05,nineria_nananai,2 GG EZ
604,17:27:05,l3lackmegas,2 don't use fucking-thai.dev so you lose now
605,17:27:06,moszamos098,1 ez gam
608,17:27:10,nineria_nananai,2 GGWP
608,17:27:10,moszamos098,1 you wub
609,17:27:10,tonguip2020,1 gg
612,17:27:14,jamessgle,1 best
614,17:27:15,thanapatodyssey,1 fighting
617,17:27:19,seazagamer,1 fucking-thai.dev da best
617,17:27:19,nineria_nananai,1 THE BEST!!
621,17:27:23,seazagamer,1
662,17:28:04,moszamos098,1 bobo fucking-thai dev
662,17:28:04,jamessgle,1 fight
662,17:28:04,tonguip2020,1 go go
662,17:28:04,tonguip2020,2 bo bo
662,17:28:04,nineria_nananai,1 fight
662,17:28:04,moszamos098,1 go
662,17:28:04,tonguip2020,2 bo
662,17:28:04,nineria_nananai,1 go
662,17:28:04,icelabtwitch,nice
662,17:28:04,moszamos098,1 putung
662,17:28:04,nineria_nananai,1 awesome
662,17:28:04,tonguip2020,1 we're gonna win this game!
662,17:28:04,nineria_nananai,1 cool
662,17:28:04,moszamos098,1 0-2
665,17:28:07,nineria_nananai,1 the best
665,17:28:07,thanapatodyssey,1 best best
667,17:28:09,moszamos098,1 2-0
674,17:28:16,moszamos098,1 ez game
674,17:28:16,mrforzechy,2 just give up P2
674,17:28:16,tonguip2020,2 bo
674,17:28:16,tonguip2020,2 bo bo
675,17:28:17,thanapatodyssey,1 fighting
677,17:28:19,moszamos098,1 test to fight
678,17:28:20,mrforzechy,1 let's go
679,17:28:21,nineria_nananai,1 number one
680,17:28:22,l3lackmegas,1 win ez
681,17:28:23,moszamos098,1 this is ez game
684,17:28:26,moszamos098,1 number one
685,17:28:27,jamessgle,1 go
687,17:28:29,nineria_nananai,1 ez win
687,17:28:29,tonguip2020,1 Fight and win!
690,17:28:32,nineria_nananai,1 hit
691,17:28:33,moszamos098,1 win
692,17:28:35,jamessgle,2 ez
697,17:28:39,tonguip2020,1 So believe you can win
700,17:28:43,moszamos098,1 combo 99 hit
701,17:28:43,nineria_nananai,2 get lolst
702,17:28:44,moszamos098,1 20 hit
704,17:28:46,tonguip2020,2 bo bo
704,17:28:46,nineria_nananai,2 bruhh
706,17:28:48,tonguip2020,2 bo
707,17:28:49,moszamos098,1 kick 20 hit
710,17:28:52,nineria_nananai,2 stop
713,17:28:55,thanapatodyssey,1 fighting
716,17:28:58,nineria_nananai,2 bruh
716,17:28:59,jamessgle,1 fight
719,17:29:01,tonguip2020,1 fight through the pain.
719,17:29:01,nineria_nananai,2 noob
721,17:29:03,nineria_nananai,1 fight
725,17:29:07,tonguip2020,2 no on
726,17:29:08,nineria_nananai,1 gg
726,17:29:08,moszamos098,1 20 hit
726,17:29:09,jamessgle,1 go
730,17:29:12,mrforzechy,1 fight
731,17:29:14,nineria_nananai,2 -100hp
732,17:29:14,tonguip2020,1 fight
736,17:29:18,nineria_nananai,1 win win
736,17:29:19,tonguip2020,2 lol
739,17:29:21,nineria_nananai,2 lol
741,17:29:23,moszamos098,1 kameha 999 hit
742,17:29:24,l3lackmegas,1 is god in this match
743,17:29:26,nineria_nananai,1 gg wp
746,17:29:28,thanapatodyssey,1 fighting
746,17:29:28,moszamos098,1 use ki
747,17:29:29,tonguip2020,1 win this game!
748,17:29:30,nineria_nananai,2 -hp
749,17:29:32,moszamos098,1 use power ki
751,17:29:33,nineria_nananai,1 god
754,17:29:36,seazagamer,1 god l3lackMegas
756,17:29:39,nineria_nananai,1 number 1
756,17:29:39,tonguip2020,2 nooooooooooooooon
759,17:29:41,nineria_nananai,2 lost
762,17:29:44,moszamos098,2 putung
767,17:29:49,moszamos098,2 bobo
767,17:29:49,thanapatodyssey,1 fightin fighting
767,17:29:50,nineria_nananai,2 loser
767,17:29:50,l3lackmegas,2 the day like this kid like p2, Should be lose in the game
767,17:29:50,moszamos098,2 lost
768,17:29:51,nineria_nananai,1 fight
771,17:29:53,moszamos098,2 ez lose
773,17:29:56,jamessgle,1 fight
773,17:29:56,thanapatodyssey,2 kid
775,17:29:58,nineria_nananai,2 ezzzz
775,17:29:58,moszamos098,2 don't fight
782,17:30:05,tonguip2020,2 die life
787,17:30:09,nineria_nananai,1 playing minecraft
787,17:30:10,moszamos098,1 fight
788,17:30:11,moszamos098,1 play
790,17:30:13,nineria_nananai,2 ping 999
807,17:30:30,l3lackmegas,1 @seazagamer-sama
807,17:30:30,nineria_nananai,1 fight
807,17:30:30,mrforzechy,1 attack
807,17:30:30,moszamos098,1 time to kick
809,17:30:31,tonguip2020,1 win it all
809,17:30:31,nineria_nananai,2 gg ez
809,17:30:31,jamessgle,1 fight go
809,17:30:31,nineria_nananai,1 attack
810,17:30:33,tonguip2020,2 no
810,17:30:33,nineria_nananai,1 fight
810,17:30:33,nineria_nananai,2 gg
810,17:30:33,thanapatodyssey,1 attack
810,17:30:33,moszamos098,1 attack 9000 hit
810,17:30:33,thanapatodyssey,2 die
810,17:30:33,nineria_nananai,1 let's goo
812,17:30:35,thanapatodyssey,2 noob
812,17:30:35,moszamos098,1 combo 99999 hit
817,17:30:40,tonguip2020,2 noo
817,17:30:40,nineria_nananai,2 loser
817,17:30:40,moszamos098,2 loser
817,17:30:40,thanapatodyssey,1 the best
818,17:30:40,tonguip2020,2 lol
818,17:30:40,nineria_nananai,1 999hit
818,17:30:40,moszamos098,2 ka jok
819,17:30:42,moszamos098,2 kak
824,17:30:47,thanapatodyssey,1 nice try
824,17:30:47,moszamos098,2 ngo
824,17:30:47,nineria_nananai,2 0hp
824,17:30:47,thanapatodyssey,2 loser
826,17:30:49,moszamos098,2 bobo
826,17:30:49,tonguip2020,1 attack
829,17:30:52,moszamos098,2 putung
829,17:30:52,nineria_nananai,1 nice
829,17:30:52,thanapatodyssey,2 get out
831,17:30:54,nineria_nananai,1 the best
832,17:30:55,thanapatodyssey,2 die
834,17:30:57,moszamos098,1 attack 9999 hit
836,17:30:59,nineria_nananai,1 keep up
836,17:30:59,l3lackmegas,2 is p2 use hack?
837,17:31:00,moszamos098,nice move
837,17:31:00,thanapatodyssey,2 quit game
839,17:31:02,nineria_nananai,2 give up
