id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,16:39:24,-1,4,0,4,3,3,0,1,-1,0,-33
1,16:39:25,-1,4,0,4,4,4,0,1,-1,0,-33
2,16:39:26,-1,3,0,3,4,4,0,1,-1,0,-33
3,16:39:27,-1,4,0,4,4,4,0,1,-1,0,-33
4,16:39:28,-1,4,0,4,3,3,0,1,-1,0,-33
5,16:39:29,-1,4,0,4,4,4,0,1,-1,0,-33
6,16:39:30,-1,3,0,3,4,4,0,1,-1,0,-33
7,16:39:31,-1,4,0,4,4,4,0,1,-1,0,-33
8,16:39:32,-1,4,0,4,3,3,0,1,-1,0,-33
9,16:39:33,-1,4,0,4,4,4,0,1,-1,0,-33
10,16:39:34,-1,3,0,3,4,4,0,1,-1,0,-33
11,16:39:35,-1,4,0,4,4,4,0,1,-1,0,-33
12,16:39:36,-1,4,0,4,3,3,0,1,-1,0,-33
13,16:39:37,-1,4,0,4,4,4,0,1,-1,0,-33
14,16:39:38,-1,3,0,3,4,4,0,1,-1,0,-33
15,16:39:39,-1,4,0,4,4,4,0,1,-1,0,-33
16,16:39:40,-1,4,0,4,3,3,0,1,-1,0,-33
17,16:39:41,-1,4,0,4,4,4,0,1,-1,0,0
18,16:39:42,-1,3,0,3,4,4,0,1,-1,0,0
19,16:39:43,-1,4,0,4,4,4,0,1,-1,0,0
20,16:39:44,-1,4,0,4,3,3,0,1,-1,-10,-10
21,16:39:45,-1,4,0,4,4,4,0,1,-1,-10,-10
22,16:39:46,-0.555555555555556,4,1,3,5,4,1,0.555555555555556,-0.555555555555556,-10,-10
23,16:39:47,-0.333333333333333,7,3,4,5,4,1,0.333333333333333,-0.333333333333333,-45,-15
24,16:39:48,-0.272727272727273,7,3,4,4,3,1,0.272727272727273,-0.272727272727273,-45,-15
25,16:39:49,-0.0666666666666667,9,5,4,6,4,2,0.0666666666666667,-0.0666666666666667,-45,-15
26,16:39:50,0.0666666666666667,8,5,3,7,4,3,-0.0666666666666667,0.0666666666666667,-55,-15
27,16:39:51,0.157894736842105,10,6,4,9,4,5,-0.157894736842105,0.157894736842105,-55,-15
28,16:39:52,0.263157894736842,11,7,4,8,3,5,-0.263157894736842,0.263157894736842,-55,-15
29,16:39:53,0.238095238095238,11,7,4,10,4,6,-0.238095238095238,0.238095238095238,-55,-25
30,16:39:54,0.363636363636364,11,8,3,11,4,7,-0.363636363636364,0.363636363636364,-55,-25
31,16:39:55,0.384615384615385,13,9,4,13,4,9,-0.384615384615385,0.384615384615385,-55,-25
32,16:39:56,0.44,13,9,4,12,3,9,-0.44,0.44,-55,-45
33,16:39:57,0.384615384615385,13,9,4,13,4,9,-0.384615384615385,0.384615384615385,-55,-45
34,16:39:58,0.44,12,9,3,13,4,9,-0.44,0.44,-55,-45
35,16:39:59,0.448275862068966,14,10,4,15,4,11,-0.448275862068966,0.448275862068966,-55,-80
36,16:40:00,0.5,14,10,4,14,3,11,-0.5,0.5,-55,-80
37,16:40:01,0.542857142857143,18,14,4,17,4,13,-0.542857142857143,0.542857142857143,-55,-80
38,16:40:02,0.575757575757576,15,12,3,18,4,14,-0.575757575757576,0.575757575757576,-55,-85
39,16:40:03,0.529411764705882,16,12,4,18,4,14,-0.529411764705882,0.529411764705882,-55,-85
