id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,17:01:44,-0.5,3,1,2,1,1,0,0.5,-0.5,0,-230
1,17:01:45,-0.6,3,1,2,2,2,0,0.6,-0.6,0,-230
2,17:01:46,-0.6,3,1,2,2,2,0,0.6,-0.6,0,-230
3,17:01:47,-0.666666666666667,4,1,3,2,2,0,0.666666666666667,-0.666666666666667,0,-230
4,17:01:48,-0.666666666666667,4,1,3,2,2,0,0.666666666666667,-0.666666666666667,0,-230
5,17:01:49,-0.714285714285714,4,1,3,3,3,0,0.714285714285714,-0.714285714285714,0,-230
6,17:01:50,-0.714285714285714,4,1,3,3,3,0,0.714285714285714,-0.714285714285714,0,-230
7,17:01:51,-0.75,5,1,4,3,3,0,0.75,-0.75,0,-230
8,17:01:52,-0.75,5,1,4,3,3,0,0.75,-0.75,0,-230
9,17:01:53,-0.777777777777778,5,1,4,4,4,0,0.777777777777778,-0.777777777777778,0,-230
10,17:01:54,-0.75,4,1,3,4,4,0,0.75,-0.75,0,-230
11,17:01:55,-0.777777777777778,5,1,4,4,4,0,0.777777777777778,-0.777777777777778,0,-230
12,17:01:56,-0.75,5,1,4,3,3,0,0.75,-0.75,0,-230
13,17:01:57,-0.777777777777778,5,1,4,4,4,0,0.777777777777778,-0.777777777777778,0,-230
14,17:01:58,-0.75,4,1,3,4,4,0,0.75,-0.75,0,-230
15,17:01:59,-1,4,0,4,4,4,0,1,-1,0,-230
16,17:02:00,-1,4,0,4,3,3,0,1,-1,0,-230
17,17:02:01,-1,4,0,4,4,4,0,1,-1,0,-230
18,17:02:02,-1,3,0,3,4,4,0,1,-1,0,-230
19,17:02:03,-1,4,0,4,4,4,0,1,-1,0,-230
20,17:02:04,-1,4,0,4,3,3,0,1,-1,0,-230
21,17:02:05,-1,4,0,4,4,4,0,1,-1,0,-230
22,17:02:07,-1,3,0,3,4,4,0,1,-1,0,-230
23,17:02:08,-1,4,0,4,4,4,0,1,-1,0,-230
24,17:02:09,-1,4,0,4,3,3,0,1,-1,0,-230
25,17:02:10,-1,4,0,4,4,4,0,1,-1,0,-230
26,17:02:11,-1,3,0,3,4,4,0,1,-1,0,-230
27,17:02:12,-1,4,0,4,4,4,0,1,-1,0,-230
28,17:02:13,-1,4,0,4,3,3,0,1,-1,0,-230
29,17:02:14,-1,4,0,4,4,4,0,1,-1,0,-230
30,17:02:15,-1,3,0,3,4,4,0,1,-1,0,-230
31,17:02:16,-1,4,0,4,4,4,0,1,-1,0,-230
32,17:02:17,-1,4,0,4,3,3,0,1,-1,0,-230
