id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,14:17:41,-1,3,0,3,2,2,0,1,-1,0,0
1,14:17:42,-1,3,0,3,3,3,0,1,-1,0,0
2,14:17:43,-1,3,0,3,3,3,0,1,-1,0,0
3,14:17:44,-1,4,0,4,3,3,0,1,-1,0,0
4,14:17:45,-1,4,0,4,3,3,0,1,-1,0,0
5,14:17:46,-1,4,0,4,4,4,0,1,-1,0,0
6,14:17:47,-1,3,0,3,4,4,0,1,-1,0,0
7,14:17:48,-1,4,0,4,4,4,0,1,-1,0,0
8,14:17:49,-1,4,0,4,3,3,0,1,-1,0,0
9,14:17:50,-1,4,0,4,4,4,0,1,-1,0,0
10,14:17:51,-1,3,0,3,4,4,0,1,-1,0,0
11,14:17:52,-1,4,0,4,4,4,0,1,-1,0,0
12,14:17:53,-1,4,0,4,3,3,0,1,-1,0,0
13,14:17:54,-1,4,0,4,4,4,0,1,-1,0,0
14,14:17:55,-1,3,0,3,4,4,0,1,-1,0,0
15,14:17:56,-1,4,0,4,4,4,0,1,-1,0,0
16,14:17:57,-1,4,0,4,3,3,0,1,-1,0,0
17,14:17:58,-1,4,0,4,4,4,0,1,-1,0,0
18,14:17:59,-1,3,0,3,4,4,0,1,-1,0,0
19,14:18:00,-1,4,0,4,4,4,0,1,-1,0,0
20,14:18:01,-1,4,0,4,3,3,0,1,-1,0,0
21,14:18:02,-1,4,0,4,4,4,0,1,-1,0,0
22,14:18:03,-1,3,0,3,4,4,0,1,-1,0,0
23,14:18:04,-1,4,0,4,4,4,0,1,-1,0,0
24,14:18:05,-1,4,0,4,3,3,0,1,-1,0,0
25,14:18:06,-1,4,0,4,4,4,0,1,-1,0,0
26,14:18:07,-1,3,0,3,4,4,0,1,-1,0,0
27,14:18:08,-1,4,0,4,4,4,0,1,-1,0,0
28,14:18:09,-1,4,0,4,3,3,0,1,-1,0,0
29,14:18:10,-1,4,0,4,4,4,0,1,-1,0,-8
30,14:18:11,-1,3,0,3,4,4,0,1,-1,0,-8
31,14:18:12,-1,4,0,4,4,4,0,1,-1,0,-8
32,14:18:13,-1,4,0,4,3,3,0,1,-1,-15,-18
33,14:18:14,-1,4,0,4,4,4,0,1,-1,-15,-18
34,14:18:15,-1,3,0,3,4,4,0,1,-1,-15,-18
35,14:18:16,-1,4,0,4,4,4,0,1,-1,-40,-18
36,14:18:17,-1,4,0,4,3,3,0,1,-1,-40,-18
37,14:18:18,-1,4,0,4,4,4,0,1,-1,-40,-18
38,14:18:19,-1,3,0,3,4,4,0,1,-1,-65,-18
39,14:18:20,-1,4,0,4,4,4,0,1,-1,-65,-18
40,14:18:21,-1,4,0,4,3,3,0,1,-1,-65,-18
41,14:18:22,-0.6,5,1,4,5,4,1,0.6,-0.6,-85,-53
42,14:18:23,-0.555555555555556,4,1,3,5,4,1,0.555555555555556,-0.555555555555556,-85,-53
43,14:18:24,-0.6,5,1,4,5,4,1,0.6,-0.6,-85,-53
44,14:18:25,-0.555555555555556,5,1,4,4,3,1,0.555555555555556,-0.555555555555556,-120,-53
45,14:18:26,-0.6,5,1,4,5,4,1,0.6,-0.6,-120,-53
46,14:18:27,-0.555555555555556,4,1,3,5,4,1,0.555555555555556,-0.555555555555556,-120,-53
47,14:18:28,-0.6,5,1,4,5,4,1,0.6,-0.6,-145,-68
48,14:18:29,-0.4,6,2,4,4,3,1,0.4,-0.4,-145,-68
49,14:18:30,-0.333333333333333,7,3,4,5,4,1,0.333333333333333,-0.333333333333333,-145,-68
50,14:18:31,-0.166666666666667,7,4,3,5,4,1,0.166666666666667,-0.166666666666667,-145,-90
51,14:18:32,-0.142857142857143,8,4,4,6,4,2,0.142857142857143,-0.142857142857143,-145,-90
52,14:18:33,-0.0769230769230769,8,4,4,5,3,2,0.0769230769230769,-0.0769230769230769,-145,-90
53,14:18:34,-0.142857142857143,8,4,4,6,4,2,0.142857142857143,-0.142857142857143,-155,-110
54,14:18:35,0,7,4,3,7,4,3,0,0,-155,-110
55,14:18:36,0,9,5,4,7,4,3,0,0,-155,-110
56,14:18:37,-0.0769230769230769,8,4,4,5,3,2,0.0769230769230769,-0.0769230769230769,-165,-133
57,14:18:38,-0.142857142857143,8,4,4,6,4,2,0.142857142857143,-0.142857142857143,-165,-133
58,14:18:39,-0.0769230769230769,7,4,3,6,4,2,0.0769230769230769,-0.0769230769230769,-165,-133
59,14:18:40,-0.142857142857143,8,4,4,6,4,2,0.142857142857143,-0.142857142857143,-165,-156
60,14:18:41,-0.0769230769230769,8,4,4,5,3,2,0.0769230769230769,-0.0769230769230769,-165,-156
61,14:18:42,-0.142857142857143,8,4,4,6,4,2,0.142857142857143,-0.142857142857143,-165,-156
62,14:18:43,-0.0769230769230769,7,4,3,6,4,2,0.0769230769230769,-0.0769230769230769,-200,-166
63,14:18:44,-0.230769230769231,7,3,4,6,4,2,0.230769230769231,-0.230769230769231,-200,-166
64,14:18:45,-0.166666666666667,7,3,4,5,3,2,0.166666666666667,-0.166666666666667,-200,-166
65,14:18:46,-0.333333333333333,6,2,4,6,4,2,0.333333333333333,-0.333333333333333,-200,-201
66,14:18:47,-0.272727272727273,6,3,3,5,4,1,0.272727272727273,-0.272727272727273,-200,-201
67,14:18:48,-0.230769230769231,8,4,4,5,4,1,0.230769230769231,-0.230769230769231,-200,-201
68,14:18:49,-0.166666666666667,8,4,4,4,3,1,0.166666666666667,-0.166666666666667,-210,-201
69,14:18:50,-0.333333333333333,8,4,4,4,4,0,0.333333333333333,-0.333333333333333,-210,-201
70,14:18:51,-0.4,6,3,3,4,4,0,0.4,-0.4,-210,-201
71,14:18:52,-0.454545454545455,7,3,4,4,4,0,0.454545454545455,-0.454545454545455,-250,-209
72,14:18:53,-0.272727272727273,7,3,4,4,3,1,0.272727272727273,-0.272727272727273,-250,-209
73,14:18:54,-0.230769230769231,8,4,4,5,4,1,0.230769230769231,-0.230769230769231,-250,-209
74,14:18:55,-0.166666666666667,7,4,3,5,4,1,0.166666666666667,-0.166666666666667,-275,-219
75,14:18:56,-0.142857142857143,9,5,4,5,4,1,0.142857142857143,-0.142857142857143,-275,-219
76,14:18:57,-0.0769230769230769,9,5,4,4,3,1,0.0769230769230769,-0.0769230769230769,-275,-219
77,14:18:58,-0.142857142857143,9,5,4,5,4,1,0.142857142857143,-0.142857142857143,-290,-236
78,14:18:59,-0.0769230769230769,8,5,3,5,4,1,0.0769230769230769,-0.0769230769230769,-290,-236
79,14:19:00,-0.166666666666667,7,4,3,5,4,1,0.166666666666667,-0.166666666666667,-290,-236
80,14:19:01,-0.166666666666667,8,4,4,4,3,1,0.166666666666667,-0.166666666666667,-310,-248
81,14:19:02,-0.0769230769230769,9,5,4,4,3,1,0.0769230769230769,-0.0769230769230769,-310,-248
82,14:19:03,-0.0909090909090909,7,4,3,4,3,1,0.0909090909090909,-0.0909090909090909,-310,-248
83,14:19:04,0,8,5,3,4,3,1,0,0,-330,-275
84,14:19:05,0.0769230769230769,8,5,3,5,3,2,-0.0769230769230769,0.0769230769230769,-330,-275
85,14:19:06,0.2,10,7,3,5,3,2,-0.2,0.2,-330,-275
86,14:19:07,0.2,10,7,3,5,3,2,-0.2,0.2,-350,-295
87,14:19:08,0.2,11,8,3,4,3,1,-0.2,0.2,-350,-295
88,14:19:09,0.142857142857143,10,7,3,4,3,1,-0.142857142857143,0.142857142857143,-350,-295
89,14:19:10,0.0769230769230769,9,6,3,4,3,1,-0.0769230769230769,0.0769230769230769,-350,-305
90,14:19:11,0.142857142857143,10,7,3,4,3,1,-0.142857142857143,0.142857142857143,-350,-305
91,14:19:12,0.142857142857143,10,7,3,4,3,1,-0.142857142857143,0.142857142857143,-350,-305
92,14:19:13,0.142857142857143,10,7,3,4,3,1,-0.142857142857143,0.142857142857143,-350,-345
93,14:19:14,0.142857142857143,10,7,3,4,3,1,-0.142857142857143,0.142857142857143,-350,-345
94,14:19:15,0.0666666666666667,11,7,4,4,3,1,-0.0666666666666667,0.0666666666666667,-350,-345
95,14:19:16,0,0,0,0,0,0,0,0,0,0,-10
96,14:19:17,0,0,0,0,0,0,0,0,0,0,-10
97,14:19:18,-1,0,0,0,1,1,0,1,-1,0,-10
98,14:19:19,-1,0,0,0,1,1,0,1,-1,-20,-22
99,14:19:20,-1,1,0,1,1,1,0,1,-1,-20,-22
100,14:19:21,-1,1,0,1,1,1,0,1,-1,-20,-22
