id,time,dominance,pos,pos1,pos2,neg,neg1,neg2,f_p1,f_p2,hp1,hp2
0,17:32:17,-1,1,0,1,1,1,0,1,-1,0,-291
1,17:32:18,-1,2,0,2,1,1,0,1,-1,0,-291
2,17:32:19,-1,2,0,2,1,1,0,1,-1,0,-291
3,17:32:20,-1,2,0,2,2,2,0,1,-1,0,-291
4,17:32:21,-1,2,0,2,2,2,0,1,-1,0,-291
5,17:32:22,-1,3,0,3,2,2,0,1,-1,0,-291
6,17:32:23,-1,3,0,3,2,2,0,1,-1,0,-291
7,17:32:24,-1,3,0,3,2,2,0,1,-1,0,-291
8,17:32:25,-1,3,0,3,3,3,0,1,-1,0,-291
9,17:32:26,-1,3,0,3,3,3,0,1,-1,0,-291
10,17:32:27,-1,4,0,4,3,3,0,1,-1,0,-291
11,17:32:28,-1,4,0,4,3,3,0,1,-1,0,-291
12,17:32:29,-1,3,0,3,3,3,0,1,-1,0,-291
13,17:32:30,-1,3,0,3,4,4,0,1,-1,0,-291
14,17:32:31,-1,3,0,3,3,3,0,1,-1,0,-291
15,17:32:32,-1,4,0,4,3,3,0,1,-1,0,-291
16,17:32:33,-1,3,0,3,3,3,0,1,-1,0,-291
17,17:32:34,-1,3,0,3,4,4,0,1,-1,0,-291
18,17:32:35,-1,3,0,3,3,3,0,1,-1,0,-291
19,17:32:36,-1,4,0,4,3,3,0,1,-1,0,-291
20,17:32:37,-1,3,0,3,3,3,0,1,-1,0,-291
21,17:32:38,-1,3,0,3,3,3,0,1,-1,0,-291
22,17:32:39,-1,3,0,3,4,4,0,1,-1,0,-291
23,17:32:40,-1,3,0,3,3,3,0,1,-1,0,-291
24,17:32:41,-1,4,0,4,3,3,0,1,-1,0,-291
25,17:32:42,-1,3,0,3,3,3,0,1,-1,0,-291
26,17:32:43,-1,3,0,3,4,4,0,1,-1,0,-291
27,17:32:44,-1,3,0,3,4,4,0,1,-1,0,-291
28,17:32:45,-1,4,0,4,3,3,0,1,-1,0,-291
29,17:32:46,-1,4,0,4,3,3,0,1,-1,0,-291
30,17:32:47,-1,3,0,3,4,4,0,1,-1,0,-291
31,17:32:48,-1,3,0,3,4,4,0,1,-1,0,-291
32,17:32:49,-1,3,0,3,3,3,0,1,-1,0,-291
33,17:32:50,-1,4,0,4,3,3,0,1,-1,0,-291
34,17:32:51,-1,3,0,3,3,3,0,1,-1,0,-291
35,17:32:52,-1,3,0,3,4,4,0,1,-1,0,-291
36,17:32:53,-1,3,0,3,3,3,0,1,-1,0,-291
37,17:32:54,-1,4,0,4,3,3,0,1,-1,0,-291
38,17:32:55,-1,4,0,4,3,3,0,1,-1,0,-291
39,17:32:56,-1,3,0,3,4,4,0,1,-1,0,-291
40,17:32:57,-1,3,0,3,4,4,0,1,-1,0,-291
41,17:32:58,-1,4,0,4,3,3,0,1,-1,0,-291
42,17:32:59,-1,4,0,4,3,3,0,1,-1,0,-291
43,17:33:00,-1,3,0,3,3,3,0,1,-1,0,-291
44,17:33:01,-1,3,0,3,4,4,0,1,-1,0,-291
45,17:33:02,-1,3,0,3,3,3,0,1,-1,0,-291
46,17:33:03,-1,4,0,4,3,3,0,1,-1,0,-291
47,17:33:04,-1,4,0,4,3,3,0,1,-1,0,-291
48,17:33:05,-1,3,0,3,4,4,0,1,-1,0,-291
49,17:33:06,-1,3,0,3,4,4,0,1,-1,0,-291
50,17:33:07,-1,4,0,4,3,3,0,1,-1,0,-291
51,17:33:08,-1,4,0,4,3,3,0,1,-1,0,-291
52,17:33:09,-1,3,0,3,3,3,0,1,-1,0,-291
53,17:33:10,-1,3,0,3,4,4,0,1,-1,0,-291
54,17:33:11,-1,3,0,3,3,3,0,1,-1,0,-291
55,17:33:12,-1,4,0,4,3,3,0,1,-1,0,-291
56,17:33:13,-1,3,0,3,3,3,0,1,-1,0,-291
57,17:33:14,-1,3,0,3,4,4,0,1,-1,0,-291
58,17:33:15,-1,3,0,3,4,4,0,1,-1,0,-291
59,17:33:16,-1,4,0,4,3,3,0,1,-1,0,-291
60,17:33:17,-1,4,0,4,3,3,0,1,-1,0,-291
61,17:33:18,-1,3,0,3,4,4,0,1,-1,0,-291
62,17:33:19,-1,3,0,3,4,4,0,1,-1,0,-291
63,17:33:20,-1,3,0,3,3,3,0,1,-1,0,-291
64,17:33:21,-1,4,0,4,3,3,0,1,-1,0,-291
65,17:33:22,-1,3,0,3,3,3,0,1,-1,0,-291
66,17:33:23,-1,3,0,3,4,4,0,1,-1,0,-291
67,17:33:24,-1,3,0,3,3,3,0,1,-1,0,-291
68,17:33:25,-1,4,0,4,3,3,0,1,-1,0,-291
69,17:33:26,-1,4,0,4,3,3,0,1,-1,0,-291
70,17:33:27,-1,3,0,3,4,4,0,1,-1,0,-291
71,17:33:28,-1,3,0,3,4,4,0,1,-1,0,-291
72,17:33:29,-1,3,0,3,3,3,0,1,-1,0,-291
73,17:33:30,-1,4,0,4,3,3,0,1,-1,0,-291
74,17:33:31,-1,3,0,3,3,3,0,1,-1,0,-291
75,17:33:32,-1,3,0,3,4,4,0,1,-1,0,-291
76,17:33:33,-1,3,0,3,3,3,0,1,-1,0,-291
77,17:33:34,-1,4,0,4,3,3,0,1,-1,0,-291
78,17:33:35,-1,4,0,4,3,3,0,1,-1,0,-291
79,17:33:36,-1,3,0,3,4,4,0,1,-1,0,-291
80,17:33:37,-1,3,0,3,4,4,0,1,-1,0,-291
81,17:33:38,-1,4,0,4,3,3,0,1,-1,0,-291
82,17:33:39,-1,4,0,4,3,3,0,1,-1,0,-291
83,17:33:40,-1,3,0,3,3,3,0,1,-1,0,-291
84,17:33:41,-1,3,0,3,4,4,0,1,-1,0,-291
85,17:33:42,-1,3,0,3,3,3,0,1,-1,0,-291
86,17:33:43,-1,4,0,4,3,3,0,1,-1,0,-291
87,17:33:44,-1,3,0,3,3,3,0,1,-1,0,-291
88,17:33:45,-1,3,0,3,4,4,0,1,-1,0,-291
89,17:33:46,-1,3,0,3,4,4,0,1,-1,0,-291
90,17:33:47,-1,4,0,4,3,3,0,1,-1,0,-291
91,17:33:48,-1,4,0,4,3,3,0,1,-1,0,-291
92,17:33:49,-1,3,0,3,3,3,0,1,-1,0,-291
93,17:33:50,-1,3,0,3,4,4,0,1,-1,0,-291
94,17:33:51,-1,3,0,3,3,3,0,1,-1,0,-291
95,17:33:52,-1,4,0,4,3,3,0,1,-1,0,-291
96,17:33:53,-1,3,0,3,3,3,0,1,-1,0,-291
97,17:33:54,-1,3,0,3,4,4,0,1,-1,0,-291
98,17:33:55,-1,3,0,3,4,4,0,1,-1,0,-291
99,17:33:56,-1,4,0,4,3,3,0,1,-1,0,-291
100,17:33:57,-1,4,0,4,3,3,0,1,-1,0,-291
101,17:33:58,-1,3,0,3,4,4,0,1,-1,0,-291
102,17:33:59,-1,3,0,3,4,4,0,1,-1,0,-291
103,17:34:00,-1,3,0,3,3,3,0,1,-1,0,-291
104,17:34:01,-1,4,0,4,3,3,0,1,-1,0,-291
105,17:34:02,-1,3,0,3,3,3,0,1,-1,0,-291
106,17:34:03,-1,3,0,3,4,4,0,1,-1,0,-291
107,17:34:04,-1,3,0,3,3,3,0,1,-1,0,-291
108,17:34:05,-1,4,0,4,3,3,0,1,-1,0,-291
109,17:34:06,-1,4,0,4,3,3,0,1,-1,0,-291
110,17:34:07,-1,3,0,3,4,4,0,1,-1,0,-291
111,17:34:08,-1,3,0,3,4,4,0,1,-1,0,-291
112,17:34:09,-1,3,0,3,3,3,0,1,-1,0,-291
113,17:34:10,-1,4,0,4,3,3,0,1,-1,0,-291
114,17:34:11,-1,3,0,3,3,3,0,1,-1,0,-291
115,17:34:12,-1,3,0,3,4,4,0,1,-1,0,-291
116,17:34:13,-1,3,0,3,3,3,0,1,-1,0,-291
117,17:34:14,-1,4,0,4,3,3,0,1,-1,0,-291
118,17:34:15,-1,4,0,4,3,3,0,1,-1,0,-291
119,17:34:16,-1,3,0,3,4,4,0,1,-1,0,-291
120,17:34:17,-1,3,0,3,4,4,0,1,-1,0,-291
121,17:34:18,-1,4,0,4,3,3,0,1,-1,0,-291
122,17:34:19,-1,4,0,4,3,3,0,1,-1,0,-291
123,17:34:20,-1,3,0,3,3,3,0,1,-1,0,-291
124,17:34:21,-1,3,0,3,4,4,0,1,-1,0,-291
125,17:34:22,-1,3,0,3,3,3,0,1,-1,0,-291
126,17:34:23,-1,4,0,4,3,3,0,1,-1,0,-291
127,17:34:24,-1,3,0,3,3,3,0,1,-1,0,-291
128,17:34:25,-1,3,0,3,4,4,0,1,-1,0,-291
129,17:34:26,-1,3,0,3,4,4,0,1,-1,0,-291
130,17:34:27,-1,4,0,4,3,3,0,1,-1,0,-291
131,17:34:28,-1,4,0,4,3,3,0,1,-1,0,-291
132,17:34:29,-1,3,0,3,3,3,0,1,-1,0,-291
133,17:34:30,-1,3,0,3,4,4,0,1,-1,0,-291
134,17:34:31,-1,3,0,3,3,3,0,1,-1,0,-291
135,17:34:32,-1,4,0,4,3,3,0,1,-1,0,-291
136,17:34:33,-1,3,0,3,3,3,0,1,-1,0,-291
137,17:34:34,-1,3,0,3,4,4,0,1,-1,0,-291
138,17:34:35,-1,3,0,3,4,4,0,1,-1,0,-291
139,17:34:36,-1,4,0,4,3,3,0,1,-1,0,-291
140,17:34:37,-1,4,0,4,3,3,0,1,-1,0,-291
141,17:34:38,-1,3,0,3,4,4,0,1,-1,0,-291
142,17:34:39,-1,3,0,3,4,4,0,1,-1,0,-291
143,17:34:40,-1,3,0,3,3,3,0,1,-1,0,-291
144,17:34:41,-1,4,0,4,3,3,0,1,-1,0,-291
145,17:34:42,-1,3,0,3,3,3,0,1,-1,0,-291
146,17:34:43,-1,3,0,3,4,4,0,1,-1,0,-291
147,17:34:44,-1,3,0,3,3,3,0,1,-1,0,-291
148,17:34:45,-1,4,0,4,3,3,0,1,-1,0,-291
149,17:34:46,-1,4,0,4,3,3,0,1,-1,0,-291
150,17:34:47,-1,3,0,3,4,4,0,1,-1,0,-291
151,17:34:48,-1,3,0,3,4,4,0,1,-1,0,-291
152,17:34:49,-1,4,0,4,3,3,0,1,-1,0,-291
153,17:34:50,-1,4,0,4,3,3,0,1,-1,0,-291
154,17:34:51,-1,3,0,3,3,3,0,1,-1,0,-291
155,17:34:52,-1,3,0,3,4,4,0,1,-1,0,-291
156,17:34:53,-1,3,0,3,3,3,0,1,-1,0,-291
157,17:34:54,-1,4,0,4,3,3,0,1,-1,0,-291
158,17:34:55,-1,4,0,4,3,3,0,1,-1,0,-291
159,17:34:56,-1,3,0,3,4,4,0,1,-1,0,-291
160,17:34:57,-1,3,0,3,4,4,0,1,-1,0,-291
161,17:34:59,-1,4,0,4,3,3,0,1,-1,0,-291
162,17:35:00,-1,4,0,4,3,3,0,1,-1,0,-291
163,17:35:01,-1,3,0,3,3,3,0,1,-1,0,-291
164,17:35:02,-1,3,0,3,4,4,0,1,-1,0,-291
165,17:35:03,-1,3,0,3,3,3,0,1,-1,0,-291
166,17:35:04,-1,4,0,4,3,3,0,1,-1,0,-291
167,17:35:05,-1,3,0,3,3,3,0,1,-1,0,-291
168,17:35:06,-1,3,0,3,4,4,0,1,-1,0,-291
169,17:35:07,-1,3,0,3,4,4,0,1,-1,0,-291
170,17:35:08,-1,4,0,4,3,3,0,1,-1,0,-291
171,17:35:09,-1,4,0,4,3,3,0,1,-1,0,-291
172,17:35:10,-1,3,0,3,4,4,0,1,-1,0,-291
173,17:35:11,-1,3,0,3,4,4,0,1,-1,0,-291
174,17:35:12,-1,3,0,3,3,3,0,1,-1,0,-291
175,17:35:13,-1,4,0,4,3,3,0,1,-1,0,-291
176,17:35:14,-1,3,0,3,3,3,0,1,-1,0,-291
177,17:35:15,-1,3,0,3,4,4,0,1,-1,0,-291
178,17:35:16,-1,3,0,3,3,3,0,1,-1,0,-291
179,17:35:17,-1,4,0,4,3,3,0,1,-1,0,-291
180,17:35:18,-1,4,0,4,3,3,0,1,-1,0,-291
181,17:35:19,-1,3,0,3,4,4,0,1,-1,0,-291
182,17:35:20,-1,3,0,3,4,4,0,1,-1,0,-291
